StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,PlacementStatus,IsAnomaly,Salary Package
45433,Female,Hyderabad,Tier3,Mechanical,Networking,No,No,6.44,6.68,5.82,6.51,6.75,6.08,6.78,6.52,6.45,67.6,1,2,1,2,0,72.4,2.7,52.5,60.3,1,Low,1,0,6.42
45434,Male,Hyderabad,Tier2,CS,DataScience,Yes,No,8.25,7.43,7.3,7.1,7.82,7.06,7.11,7.08,7.31,74.3,1,3,,3,1,72.4,3.1,,49.2,0,Mid,1,0,8.15
45435,Male,Chennai,Tier3,CS,AI,No,Yes,6.66,6.77,6.87,6.79,6.47,7.06,6.5,6.69,6.76,88,1,1,2,2,0,65.9,,40.2,51.2,1,Mid,0,0,0
45436,Female,Hyderabad,Tier1,CS,DataScience,Yes,No,6.47,6,7.03,6.87,6.54,6.92,6.85,7.12,6.66,83.8,2,2,3,2,1,67.1,,72.5,71.5,0,Mid,1,0,8.36
45437,Male,Jaipur,Tier2,Mechanical,Networking,Yes,No,5.59,5.91,5.86,6.08,6.19,6.24,6.77,5.83,6.17,84,2,4,,4,2,86.9,4,55.7,82.5,1,Low,1,0,6.04
45438,Male,Ahmedabad,Tier3,Mechanical,Embedded,Yes,No,5.67,5.43,5,6.17,5.05,4.98,5.32,5.65,5.48,61.5,1,1,0,0,0,48.1,1.8,26.9,29.8,0,Low,0,0,0
45439,Female,Kolkata,Tier2,Mechanical,DataScience,No,No,5.69,5.48,4.97,5,4.89,5.83,5.3,5.17,5.44,81.1,1,2,2,1,1,85.6,3.4,44.1,47.4,1,Low,0,0,0
45440,Male,Ahmedabad,Tier1,Mechanical,DataScience,No,No,6.39,6.52,7.19,7.29,7.02,7.01,7.22,7.02,6.77,89.3,2,2,3,3,1,75.8,4,78.5,77.3,1,Mid,1,0,8.7
45441,Female,Chennai,Tier2,ECE,DataScience,Yes,No,5.56,5.6,5.12,5.1,5.34,5.28,5.59,5.28,5.3,66.9,0,0,,0,0,45.7,2.1,29.2,30.9,1,Low,0,0,0
45442,Female,Bangalore,Tier3,Civil,Networking,Yes,No,5.62,5.97,5.78,5.66,5.97,4.99,5.32,5.92,5.73,84,1,1,2,2,1,75.7,,65.3,37.8,0,Low,0,0,0
45443,Male,Jaipur,Tier2,IT,AI,Yes,No,7.68,7.04,7.15,8.07,7.78,7.14,7.25,8.25,7.45,86.5,1,4,4,3,2,,5,85.1,80,1,Mid,1,0,9.41
45444,Male,Bangalore,Tier3,CS,DataScience,Yes,Yes,5.96,5.98,6.29,5.62,6.39,5.67,6.06,5.99,5.91,62.8,0,0,0,0,0,39.5,2.2,27.8,33.3,0,Low,0,0,0
45445,Male,Hyderabad,Tier2,Civil,DataScience,No,No,6.71,6.79,6.31,7.04,6.89,7.27,6.84,6.7,6.82,71.5,0,2,2,2,0,54.2,4.9,63.4,38.5,0,Mid,1,0,10.13
45446,Female,Bangalore,Tier3,Mechanical,DataScience,Yes,Yes,4.36,4.36,4,4,4,4.09,4,4.08,4.03,68,0,0,0,0,0,47.3,1.5,24.4,25.4,0,Low,0,0,0
45447,Male,Ahmedabad,Tier2,ECE,Networking,No,No,8.3,8.49,8.5,8.64,8.62,9.22,9.01,9.19,8.66,78.4,1,4,2,3,2,80.6,4.1,74.9,82.5,1,High,1,0,22.04
45448,Male,Kolkata,Tier2,CS,Networking,No,No,7.72,7.97,7.98,8.01,8.44,8.28,8.48,7.82,8.07,81.5,2,3,3,4,1,71.5,3.8,,71.5,1,High,1,0,18.53
45449,Female,Hyderabad,Tier2,Mechanical,Embedded,Yes,No,6.85,6.75,7.01,6.09,6.75,6.41,6.32,6.43,6.52,74.7,1,1,2,1,1,71.9,2.3,61.1,43.3,1,Mid,0,0,0
45450,Male,Kochi,Tier1,ECE,Embedded,Yes,No,9.22,9.39,10,9.08,9.54,10,9.52,10,9.63,100,3,3,2,2,2,78.5,,65.6,77.6,0,High,1,0,18.09
45451,Male,Pune,Tier2,Civil,Embedded,Yes,No,7.35,7.11,7.21,7.14,6.9,7.53,7.35,7.78,7.4,87.4,2,2,,2,1,88.3,,74.5,80.6,1,Mid,1,0,8.53
45452,Male,Bangalore,Tier1,CS,Embedded,Yes,No,7.27,8.18,8.07,7.65,7.82,7.89,7.41,7.73,7.82,71.6,1,2,2,2,0,67.9,2.5,51.6,44.2,0,Mid,1,0,8.41
45453,Female,Chennai,Tier1,CS,Networking,No,No,10,9.99,9.89,10,10,9.65,10,10,9.9,96.1,3,4,4,4,2,77.4,4.4,89.1,69.1,1,High,1,0,25.13
45454,Female,Kolkata,Tier2,ECE,Embedded,Yes,No,6.19,6.25,6.06,5.53,5.72,5.84,5.83,5.94,5.79,58.9,1,0,,0,0,,,28.5,30.2,0,Low,0,0,0
45455,Male,Delhi,Tier2,Civil,Embedded,Yes,No,4.72,4.63,4.77,5.31,5.36,5.28,4.91,4.79,4.85,84,1,2,2,2,1,62.9,3.6,58.1,67.3,1,Low,1,0,5.6
45456,Male,Kolkata,Tier2,EE,Networking,No,No,6.3,6.1,5.47,5.3,5.48,5.78,5.79,5.02,5.65,57.5,1,0,1,0,0,55.1,1.4,29,29.7,0,Low,0,0,0
45457,Female,Chennai,Tier2,IT,AI,No,Yes,6.14,6.01,6.69,5.74,6.1,5.8,5.66,6.61,6.21,67.6,2,2,2,2,1,64,3.3,66.7,59.5,1,Low,1,0,6.1
45458,Female,Bangalore,Tier2,CS,AI,Yes,Yes,7.34,7.51,7.53,7.22,8.19,7.6,7.51,7.9,7.51,91.9,1,2,2,1,1,67.2,2.4,46.4,,1,Mid,0,0,0
45459,Male,Mumbai,Tier2,EE,Networking,No,No,8.15,7.86,8.47,8.68,8.75,8.04,8.25,8.21,8.25,82.3,2,3,3,3,1,88.1,,,75.1,1,High,1,0,18.84
45460,Female,Bangalore,Tier3,Mechanical,AI,Yes,No,6.51,6.6,6.82,7,6.72,6.86,6.9,6.67,6.79,66.2,2,1,3,2,0,74.9,2.6,65.9,50.8,0,Mid,1,0,8.58
45461,Male,Kochi,Tier1,Mechanical,Networking,No,No,8.94,9.12,9.41,9.4,9.55,8.88,9.77,9.88,9.28,100,2,3,,4,1,90.4,5,62.8,,1,High,1,0,18.98
45462,Female,Hyderabad,Tier2,Mechanical,Embedded,Yes,No,7.64,8.4,8.41,7.19,7.61,8.17,7.72,8.21,7.94,85.7,1,4,2,3,2,94,4.1,80.5,68.3,0,Mid,1,0,8.08
45463,Male,Bangalore,Tier1,CS,Networking,Yes,No,9.5,10,9.37,10,10,9.84,10,10,9.88,95.4,2,5,2,4,1,83.5,4,75.1,83.7,1,High,1,0,25.53
45464,Male,Delhi,Tier1,Civil,Embedded,No,No,6.65,6.7,6.54,7.18,6.69,6.92,6.83,7.41,6.82,76.6,1,2,,3,1,75.8,5,79.1,72.2,1,Mid,1,0,8.81
45465,Male,Mumbai,Tier1,Civil,Networking,Yes,No,6.81,6.81,7.06,6.59,7.16,7.23,6.9,6.99,6.89,85.9,2,3,1,3,2,89.2,4.5,71,,1,Mid,1,0,12.96
45466,Male,Chennai,Tier1,Mechanical,AI,Yes,No,5.1,4.91,5.59,4.76,4.89,5.57,5.3,5.45,5.27,79.5,2,3,1,2,1,,2.3,54,41.8,0,Low,0,0,0
45467,Female,Ahmedabad,Tier1,ECE,Embedded,Yes,No,7.62,7.64,7.07,7.11,7.45,7.61,7.36,7.77,7.4,69.7,0,3,3,3,1,82.6,,70.8,64.4,1,Mid,1,0,10.87
45468,Female,Kochi,Tier1,IT,AI,Yes,No,9.81,9.98,9.78,10,10,9.9,10,10,9.93,93.4,1,3,,3,1,82.5,4.1,82.7,87.5,1,High,1,0,25.13
45469,Male,Jaipur,Tier3,Mechanical,Embedded,Yes,Yes,5.78,5.76,5.81,5.85,5.68,5.15,5.74,5.51,5.62,56.8,0,1,0,1,0,35.9,2.2,29.7,22.6,0,Low,0,0,0
45470,Female,Pune,Tier1,IT,AI,No,No,7.9,7.33,7.27,7.13,7.43,7.63,7.37,7.5,7.3,79.4,1,2,1,2,1,59.5,,59.7,46.1,1,Mid,1,0,10.1
45471,Female,Ahmedabad,Tier3,ECE,Networking,Yes,Yes,6.57,6.67,6.68,6.18,6.57,6.1,6.41,6.85,6.6,66.4,1,1,0,0,0,53.6,1.6,27.7,27.9,0,Mid,0,0,0
45472,Female,Delhi,Tier2,ECE,AI,Yes,No,5.19,5.29,5.84,5.06,5.39,5.24,5.47,5.31,5.46,70,0,0,1,0,0,50.3,1.7,26.6,27.6,0,Low,0,0,0
45473,Female,Bangalore,Tier1,CS,Networking,No,No,8.15,8.25,8.43,8.17,8.28,8.16,8.22,8.16,8.25,86.9,2,2,1,3,1,86.3,4.7,85.7,69,1,High,1,0,22.23
45474,Female,Bangalore,Tier3,EE,Embedded,No,No,5.81,5.42,5.58,5.54,5.16,4.99,5.22,5.14,5.36,59.7,0,1,1,1,0,49.6,2.3,23,32.8,0,Low,0,0,0
45475,Male,Bangalore,Tier1,IT,DataScience,No,No,6.84,7.35,7.27,7.24,7.9,7.13,7.93,7.47,7.48,86.6,2,4,3,2,1,92.2,3.6,66.8,74.5,1,Mid,1,0,8.09
45476,Female,Chennai,Tier3,ECE,Embedded,Yes,No,5.6,4.94,6.11,5.62,5.44,5.32,5.62,5.15,5.25,63.1,0,1,,0,0,54.8,1.9,26.1,26.9,1,Low,0,0,0
45477,Male,Mumbai,Tier2,Mechanical,Networking,Yes,No,7.96,7.23,8.11,7.41,7.84,8.29,8.4,8.37,7.88,85.4,1,3,2,3,0,66,2.8,50.2,42.3,1,Mid,1,0,10.36
45478,Female,Ahmedabad,Tier2,ECE,AI,No,No,5.91,6.24,6.17,5.93,6.27,5.49,6.02,5.68,5.9,69,1,2,2,1,0,72.6,3.4,49.2,60.9,1,Low,1,0,5.35
45479,Male,Pune,Tier1,Mechanical,Networking,No,No,7.88,7.95,7.96,8.26,8.12,7.62,8.27,8.19,7.98,68.8,2,2,1,2,0,66.1,2.8,62.7,54.8,1,Mid,1,0,9
45480,Male,Kolkata,Tier3,Mechanical,AI,Yes,Yes,4,4,4,4.03,4.09,4,4.09,4,4.04,56,0,0,1,0,0,,1.9,27.3,26.9,0,Low,0,0,0
45481,Male,Hyderabad,Tier3,ECE,Embedded,No,No,6.16,5.57,5.8,5.96,6.34,6.12,6.59,6.4,6.12,69,1,1,2,1,0,64,2.6,56.5,47.7,1,Low,1,0,4.46
45482,Female,Kolkata,Tier2,CS,AI,Yes,No,6.65,6.25,6.12,6.48,6.59,6.69,5.91,6.56,6.31,72.1,0,2,3,1,0,55.5,2.1,54.8,51,0,Low,0,0,0
45483,Female,Kolkata,Tier2,IT,DataScience,Yes,No,8.5,8.54,8.13,8.26,8.88,8.28,8.52,8.55,8.44,76.4,2,3,4,3,1,81.1,3.5,100,78.1,1,High,1,0,22.13
45484,Male,Kolkata,Tier2,ECE,DataScience,No,Yes,5.81,6.38,6.59,6.42,6.53,7.29,6.78,6.81,6.63,77.6,1,3,1,1,1,61.1,2.3,62.6,47.8,1,Mid,0,0,0
45485,Male,Mumbai,Tier1,IT,Networking,Yes,No,8.63,8.55,8.61,8.93,8.94,8.98,8.64,9.09,8.68,84.8,2,3,,2,1,94.7,,67.3,68.9,1,High,1,0,18.24
45486,Male,Mumbai,Tier3,EE,Networking,No,No,8.66,7.81,7.95,8.45,8.07,8.31,8.31,8.47,8.16,81.5,1,2,2,2,0,51.1,1.8,44.7,53.7,0,High,1,0,18.45
45487,Male,Chennai,Tier1,ECE,AI,No,Yes,7.65,6.9,6.85,6.76,6.91,6.97,6.78,6.75,7.12,82.7,1,3,1,2,0,78.1,3.5,60.3,50.4,0,Mid,0,0,0
45488,Male,Pune,Tier1,Mechanical,Embedded,No,Yes,7.23,8.04,7.82,7.76,7.88,7.6,7.39,8.37,7.63,71.8,1,1,1,2,0,76.3,4.5,63.5,50,0,Mid,1,0,8.43
45489,Male,Kolkata,Tier3,CS,DataScience,Yes,No,6.61,6.18,7.38,6.88,6.26,6.47,6.68,6.47,9.8,70,3,5,1,1,0,96.9,2.4,95.2,52.6,0,Low,1,1,3.66
45490,Male,Chennai,Tier2,Mechanical,DataScience,No,No,7.28,7.9,7.8,8.28,7.27,7.9,7.55,7.77,7.9,79.3,1,2,2,1,0,67.3,2.6,48.3,50.4,0,Mid,1,0,8.12
45491,Female,Chennai,Tier3,Civil,DataScience,Yes,Yes,6.39,6.27,6.98,6.49,6.05,6.54,6.61,5.8,6.46,50,0,0,1,1,0,41.3,2.3,24,26.7,1,Low,0,0,0
45492,Male,Ahmedabad,Tier2,ECE,Embedded,Yes,No,7.27,6.89,7.5,6.96,7.69,7.07,7.56,7.11,4.27,53.23908207,2,2,3,3,1,30.4,4.2,4.6,75.1,1,Mid,1,1,8.14
45493,Female,Jaipur,Tier3,CS,AI,No,No,6.02,6.57,6.41,6.58,6.15,5.94,5.99,5.62,6.13,61.1,0,0,1,0,0,54,1.1,25.8,29.8,0,Low,0,0,0
45494,Female,Chennai,Tier3,CS,DataScience,Yes,Yes,6.6,6.03,6.85,5.72,5.97,5.64,5.52,5.75,6.12,73.2,0,0,1,0,0,53.2,1.3,25.5,27.2,0,Low,0,0,0
45495,Male,Hyderabad,Tier3,Mechanical,Networking,No,Yes,5.9,5.72,6.06,6.12,6.22,5.63,5.35,5.71,5.78,54.8,1,1,0,1,0,51.2,2.7,21.9,,0,Low,0,0,0
45496,Male,Bangalore,Tier3,CS,Networking,Yes,Yes,7.04,6.91,6.94,6.71,7.07,7.63,6.77,6.33,6.95,62.3,0,0,0,1,0,,1.9,32.3,34.1,1,Mid,0,0,0
45497,Female,Jaipur,Tier2,IT,DataScience,Yes,No,5.71,5.8,5.38,5.89,6.07,5.17,6.57,5.86,5.84,75.6,1,2,2,3,0,62.8,3.3,56.9,57.7,1,Low,1,0,6.11
45498,Female,Chennai,Tier1,Mechanical,Embedded,Yes,No,9.26,8.91,8.69,9.1,9.15,8.76,8.99,8.44,8.75,100,2,4,3,3,1,90.1,4.3,,70,1,High,1,0,18.29
45499,Female,Ahmedabad,Tier2,CS,Networking,No,No,7.73,7.86,8.1,8.85,8.51,8.53,7.86,7.73,8.12,87.9,1,1,2,1,1,59.9,3,66.9,51.2,0,High,1,0,18.5
45500,Female,Chennai,Tier2,CS,DataScience,Yes,No,6.69,6.61,6.86,6.22,6.9,7.04,7.07,6.82,6.87,67.7,1,2,1,2,1,89.6,2.1,58.9,58.9,0,Mid,1,0,12.52
45501,Male,Kolkata,Tier3,ECE,AI,Yes,Yes,5.52,5.29,5.87,5.71,5.18,5.35,5.88,6.3,5.82,57,0,0,0,1,0,45.6,1.7,24.1,21.4,0,Low,0,0,0
45502,Female,Hyderabad,Tier1,Mechanical,Networking,No,No,8.06,8.5,7.99,8.33,8.23,7.84,8.31,8.05,8.11,73.5,1,2,2,1,1,70.2,2.5,57.5,50.3,0,High,1,0,18.47
45503,Female,Hyderabad,Tier3,ECE,Embedded,No,Yes,6.76,6.93,7.01,6.97,7.2,7.32,6.84,7.49,7.11,65.1,1,2,2,2,1,65.6,3.4,58.2,55.9,1,Mid,1,0,8.02
45504,Male,Hyderabad,Tier2,Mechanical,Embedded,No,No,7.04,7.1,7.18,7.34,6.85,6.91,7.08,6.95,7.04,89.3,1,1,2,2,0,51.3,2.9,51.4,52.3,1,Mid,1,0,8.08
45505,Male,Bangalore,Tier1,CS,AI,No,No,8.14,8.33,8.4,8.57,8.87,8.34,8.51,8.69,8.65,86.9,2,2,3,2,1,92.1,3.3,71.1,100,1,High,1,0,22.61
45506,Female,Hyderabad,Tier1,IT,Networking,Yes,No,7.85,7.93,8.21,7.62,7.56,7.22,8.08,7.67,7.78,91.9,2,3,3,3,2,82.7,4.8,70.6,70.2,1,Mid,1,0,9.52
45507,Male,Chennai,Tier2,CS,AI,No,No,8.95,9.84,9.57,9.85,9.61,9.54,9.66,9.52,9.58,75.2,1,1,1,2,0,63.7,3,47.9,52.8,0,High,1,0,18.77
45508,Female,Hyderabad,Tier1,CS,Networking,No,No,7.14,6.7,6.87,7.24,7.54,6.64,7,7.09,7.08,87.3,2,3,2,3,1,86.7,4,84.6,75.6,1,Mid,1,0,9.21
45509,Male,Delhi,Tier2,Mechanical,Embedded,No,No,10,9.6,9.88,9.38,9.96,9.67,10,10,9.93,90.8,1,2,3,2,1,91.3,3.6,86.8,64.3,0,High,1,0,18.63
45510,Male,Jaipur,Tier3,Mechanical,Embedded,Yes,No,7.8,8.26,7.42,8.45,7.8,8.26,8.2,8.12,8.13,79,1,2,2,2,1,72.2,2.3,54.2,61.1,0,High,1,0,18.18
45511,Female,Ahmedabad,Tier2,ECE,Networking,Yes,No,7.46,7.53,7.3,7.39,7,7.47,7.55,7.85,7.55,70.9,0,2,2,2,1,73.3,2.8,45.3,62.1,0,Mid,0,0,0
45512,Female,Delhi,Tier1,ECE,Embedded,No,No,5.67,5.28,5.37,5.78,5.57,5.86,6.05,5.68,5.65,77.1,1,2,1,2,0,68.5,1.8,56.4,64.2,0,Low,0,0,0
45513,Male,Jaipur,Tier2,Mechanical,Networking,Yes,No,4.74,5.63,4.96,4.8,5.6,5.15,5.01,5.14,5.12,62.4,1,1,1,0,1,49,1.5,30.1,33,0,Low,0,0,0
45514,Male,Mumbai,Tier1,Mechanical,DataScience,Yes,No,7.56,8.04,8.05,8.11,8.07,8.02,8.36,8.19,7.99,85.7,3,3,2,3,1,76.1,3.8,70,55.9,1,Mid,1,0,8.4
45515,Male,Mumbai,Tier1,Civil,Embedded,Yes,No,4.2,5.2,4.15,4.74,4.8,4.97,5.08,5.11,4.7,76.2,3,4,2,4,1,88.8,3.1,78.4,79.1,1,Low,1,0,6.47
45516,Female,Chennai,Tier3,CS,DataScience,Yes,No,6.04,5.8,6.61,6.19,5.83,6.81,6.38,6.33,6.28,76.1,1,2,1,2,1,62.2,,57.8,55.6,0,Low,1,0,3.02
45517,Female,Mumbai,Tier3,Civil,Embedded,No,No,4.58,4.04,4.09,4,4,4.19,4,4,4,52.9,1,1,0,1,0,40.1,2.3,26.3,26.2,1,Low,0,0,0
45518,Male,Pune,Tier2,ECE,Networking,No,Yes,7.64,8.01,7.83,7.68,8.25,7.92,8.51,7.72,7.94,66,1,2,2,2,0,77.1,3,59.6,51.1,1,Mid,0,0,0
45519,Male,Ahmedabad,Tier1,CS,AI,No,No,8.76,9.58,9.16,8.75,9.69,9.27,9.39,9.93,9.34,97.7,2,3,2,3,0,100,3.9,70.8,62.1,0,High,1,0,18.14
45520,Male,Pune,Tier1,Civil,DataScience,No,No,6.71,6.71,6.45,6.43,7.09,7.28,6.85,6.29,6.54,73.3,1,3,1,2,1,66.1,3.7,60.4,44.9,1,Mid,1,0,8.69
45521,Male,Hyderabad,Tier3,IT,AI,Yes,No,4.19,4.41,4,4.01,4.19,4.2,4,4.31,4.02,58.3,0,0,1,1,0,40.9,1,27.8,,1,Low,0,0,0
45522,Male,Pune,Tier2,CS,Networking,Yes,No,9.16,9.37,8.79,9.38,9.38,8.82,9.21,9.23,9.2,95.5,2,2,4,3,1,81.3,4,93.4,73.4,0,High,1,0,18.62
45523,Female,Bangalore,Tier2,Mechanical,Embedded,No,Yes,9.96,10,9.35,9.87,9.86,10,9.59,10,9.8,86.1,2,4,2,3,2,75.1,3.1,71.4,82.9,1,High,1,0,25.23
45524,Male,Kolkata,Tier2,CS,DataScience,No,No,6.96,6.56,6.96,6.57,6.68,6.81,6.09,6.93,6.73,72.3,1,2,0,1,0,68.5,3.8,71.1,51.1,0,Mid,1,0,12.72
45525,Male,Ahmedabad,Tier1,Mechanical,Networking,Yes,No,8.52,8.88,8.68,9.75,9.44,9.18,9.66,9.23,9.24,87.7,3,3,,3,1,99.9,4.4,88.5,66.6,1,High,1,0,25.68
45526,Female,Pune,Tier1,ECE,DataScience,Yes,No,5.63,5.88,5.6,6.2,6.2,5.94,5.94,6.19,5.92,84.4,1,2,3,2,0,61.9,4.5,44.4,45.7,1,Low,1,0,4.55
45527,Male,Bangalore,Tier1,CS,Networking,No,Yes,8.53,9.02,8.67,8.36,8.68,9.22,8.54,9.49,8.92,89.2,3,3,2,4,1,100,4.1,64.4,69.3,1,High,1,0,22.37
45528,Female,Kolkata,Tier2,Civil,Networking,Yes,No,7.53,7.41,7.81,7.79,8.32,8,8.21,8.28,8.1,83.6,2,3,2,3,1,66.5,4.4,83.2,79.8,1,High,1,0,22.07
45529,Female,Hyderabad,Tier2,CS,DataScience,Yes,No,7.56,7.35,7.72,7.55,7.97,7.8,7.7,7.5,7.67,79.4,1,2,1,2,0,55.9,2.1,39.4,54.3,1,Mid,1,0,8.18
45530,Male,Hyderabad,Tier2,CS,Embedded,No,No,8.11,8.51,8.76,8,8.05,8.23,8.13,7.68,8.16,90.2,1,3,3,2,2,,5,73.2,75.7,1,High,1,0,22.14
45531,Male,Pune,Tier2,Mechanical,AI,Yes,No,9.43,9.01,9.67,9.14,9.9,9.34,9.08,9.54,9.4,83.9,2,4,,3,2,100,2.5,68.3,78.4,0,High,1,0,18.33
45532,Male,Mumbai,Tier3,CS,AI,No,No,4.97,4.96,5.19,4.81,5.19,4.84,5.45,4.81,4.99,61.5,0,1,1,1,0,51.4,1.9,31.3,25.9,0,Low,0,0,0
45533,Female,Delhi,Tier1,Mechanical,DataScience,No,No,8.42,8.36,8.62,8.48,8.47,8.07,8.44,8.46,8.55,70.7,2,3,,3,2,96,4.5,97.4,74.7,1,High,1,0,22.39
45534,Male,Pune,Tier1,CS,Embedded,Yes,No,7.35,6.98,7.8,6.51,7.66,7.14,7.28,7.43,7.34,86.2,1,2,2,2,0,64.7,2.8,53.4,62.3,0,Mid,1,0,8.96
45535,Male,Bangalore,Tier3,IT,Embedded,Yes,No,5.79,5.92,5.13,6.05,5.07,5.61,5.46,5.12,5.4,64.2,1,0,1,1,0,53.2,1.1,30,27.8,0,Low,0,0,0
45536,Female,Delhi,Tier1,Civil,AI,Yes,No,6.81,7.32,6.62,6.74,6.4,6.58,6.75,7.08,6.77,83.2,1,3,2,2,2,75.3,4.2,78.6,74,1,Mid,1,0,8.76
45537,Male,Bangalore,Tier1,ECE,DataScience,No,No,8.04,8.11,8.6,8.46,8.14,8.29,8.41,8.68,8.1,90.1,2,3,3,4,1,87,4.5,71.5,78.9,1,High,1,0,22.53
45538,Female,Hyderabad,Tier2,ECE,Networking,No,No,8.38,8.36,7.61,7.8,7.57,8.05,7.92,7.14,7.63,84.8,2,2,2,1,1,71.2,2.9,61.1,,1,Mid,1,0,8.68
45539,Female,Pune,Tier2,ECE,AI,Yes,No,8.28,8.05,8.35,8.44,7.97,8.92,8.52,8.04,8.39,89.2,3,5,3,3,2,77.9,4.4,77.3,81.7,0,High,1,0,18.08
45540,Female,Hyderabad,Tier2,EE,DataScience,No,No,7.99,8.64,7.96,8.16,8.41,8.17,8.32,8.26,8.3,81.1,1,2,1,2,0,61.8,3.2,,44.4,1,High,1,0,18.12
45541,Male,Mumbai,Tier2,CS,AI,No,No,4.67,4.54,4.04,5.11,5.23,4.53,4.65,4.6,4.5,60.7,0,0,,0,0,46,1.7,27,30.6,0,Low,0,0,0
45542,Male,Ahmedabad,Tier2,Mechanical,DataScience,Yes,No,6.35,5.77,6.14,6.05,6.17,6.34,6.25,6.39,6.07,71.2,2,4,2,3,2,89,4.4,86.7,85,1,Low,1,0,6.3
45543,Female,Jaipur,Tier1,CS,Embedded,No,No,7.82,7.82,7.17,7.33,7.7,6.94,7.95,7.51,7.47,80.5,0,1,,2,0,63.8,2.5,,47.6,1,Mid,1,0,8.41
45544,Female,Hyderabad,Tier3,Mechanical,Networking,Yes,Yes,5.18,5.05,5.49,4.93,5.56,4.85,4.9,5.09,5.37,68.2,0,1,1,0,0,33.7,1.1,,24,0,Low,0,0,0
45545,Male,Kolkata,Tier2,IT,Embedded,Yes,No,9.6,9.93,9.34,9.91,9.78,9.63,10,9.77,9.43,86.6,2,3,2,3,2,90.4,3,73.6,73.6,0,High,1,0,18.34
45546,Male,Bangalore,Tier1,CS,DataScience,Yes,Yes,8.28,8.67,8.49,8.43,8.51,8.53,8.98,8.82,8.64,89,3,4,3,3,1,99.1,4.1,78.8,77.9,0,High,1,0,18.93
45547,Male,Mumbai,Tier2,Mechanical,Embedded,No,No,5.27,5.28,5.81,5.79,5.97,6.23,5.88,5.12,5.48,65.9,1,2,1,2,1,,2.3,50,51.8,0,Low,0,0,0
45548,Female,Jaipur,Tier3,CS,AI,Yes,No,4.88,5.11,4.83,4.25,4.62,4.18,4.36,4.07,4.4,63.5,1,0,1,0,0,59.6,1.6,,24.3,0,Low,0,0,0
45549,Female,Bangalore,Tier2,EE,Embedded,Yes,No,6.89,6.58,7.18,6.52,6.81,6.98,6.78,6.81,6.75,86.9,2,3,3,3,1,89.3,5,90.4,66.6,1,Mid,1,0,8.81
45550,Female,Bangalore,Tier1,Mechanical,DataScience,No,No,8.19,8.03,7.78,8.49,7.91,8.15,8.83,8.26,8.17,96.3,2,3,3,3,2,76.9,4.3,87.4,75.9,0,High,1,0,18.9
45551,Male,Hyderabad,Tier1,CS,Networking,Yes,No,8.04,8.31,8.03,8.47,8.58,8.37,8.56,8.82,8.36,92.4,1,2,3,2,1,81.5,4.3,81.6,87.4,1,High,1,0,22.46
45552,Female,Kolkata,Tier2,EE,DataScience,Yes,No,4.99,4.68,6.1,5.43,5.16,5.63,4.79,5.43,5.16,75.4,2,1,2,2,0,,3.5,58.6,50.6,0,Low,1,0,3.84
45553,Male,Mumbai,Tier2,CS,DataScience,Yes,No,9.75,9.72,10,9.98,10,9.59,9.67,10,9.79,99,3,3,3,3,1,84.5,5,72.7,67.1,1,High,1,0,25.89
45554,Male,Ahmedabad,Tier2,EE,Embedded,Yes,No,7.72,7.95,7.81,7.79,7.91,8.55,7.19,8.15,8.01,76.6,0,2,2,2,0,80.1,3.4,,46.2,1,High,1,0,18.2
45555,Male,Pune,Tier2,ECE,Networking,Yes,No,7.19,6.69,6.72,7.08,7.63,7.11,7.3,7.05,9.89,85.8,3,5,2,2,0,99.9,1.8,,47.8,0,Mid,1,1,8.63
45556,Female,Hyderabad,Tier3,IT,DataScience,Yes,Yes,7.23,6.39,6.08,6.53,6.26,6.53,5.7,5.89,6.4,62.7,0,1,1,1,0,47,1.5,,22.7,0,Low,0,0,0
45557,Male,Bangalore,Tier2,Civil,Networking,No,Yes,5.77,5.47,5.34,5.46,5.39,5.29,5.38,5.22,5.42,53.9,0,1,1,0,0,60,2.5,26.9,25.3,0,Low,0,0,0
45558,Male,Bangalore,Tier3,ECE,Networking,No,Yes,6.9,6.77,7,6.46,5.91,6.28,6.56,6.15,6.53,55.5,0,0,,0,0,49.7,1.5,22.6,32.9,0,Mid,0,0,0
45559,Male,Chennai,Tier2,ECE,Embedded,Yes,No,9.88,9.52,9.42,9.91,9.51,9.71,9.73,9.86,9.59,73.4,3,2,3,2,1,86.6,3.9,74.6,76.4,0,High,1,0,18.61
45560,Male,Chennai,Tier2,ECE,Networking,Yes,No,9.91,10,9.5,10,10,9.63,10,9.99,9.7,71.8,2,3,4,3,1,91.5,3.7,59.5,81,1,High,1,0,25.4
45561,Male,Bangalore,Tier3,CS,AI,Yes,No,9.19,9.71,9.52,9.45,8.78,8.96,9.52,8.87,9.37,81.2,1,2,2,2,0,64.8,3.3,52.7,53.7,1,High,1,0,25.14
